,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
5326,5326,5326,holiday eggnog variety 3,251.0,22.213,16.371,7.308,0.955,7.251,6.316,5.518,0.0,12.086,0.044,95.0,0.041,0.04,0.004,0.606,0.215,0.168,0.303,0.02,0.923,0.301,0.037,0.001,263.265,0.024,0.037,10.382,0.001,81.899,275.014,0.002,0.246,0.0
5327,5327,5327,labneh strained standard,67.5,2.31,1.721,0.866,0.148,3.226,2.768,8.45,0.0,13.141,0.219,81.827,0.139,0.013,0.009,0.728,0.217,0.071,0.367,0.05,0.964,0.083,0.06,0.001,175.191,0.009,0.011,5.077,0.003,89.442,97.975,0.011,0.354,1792.404
5328,5328,5328,yogurt plain whole milk ready to eat,90.3,1.566,0.73,0.39,0.078,13.826,9.83,5.228,0.0,16.264,0.051,93.459,0.048,0.064,0.002,1.696,0.123,0.162,0.022,0.06,1.893,0.154,0.081,0.0,170.808,0.004,0.034,12.635,0.003,111.654,160.066,0.004,0.51,409.287
5329,5329,5329,cajeta seasoned,139.0,5.113,3.052,1.411,0.194,17.125,14.454,6.126,0.0,16.188,0.016,74.958,0.075,0.043,0.008,0.609,0.2,0.082,0.423,0.019,0.035,0.086,0.1,0.001,85.671,0.01,0.0,9.862,0.001,40.025,82.051,0.004,0.345,0.0
5330,5330,5330,sour cream full fat extra,246.9,18.939,12.443,5.038,0.682,14.973,12.068,4.146,0.0,9.913,0.06,72.263,0.063,0.035,0.022,0.329,0.109,0.028,0.644,0.022,0.897,0.031,0.043,0.0,62.107,0.046,0.044,7.908,0.005,58.559,241.02,0.005,0.652,0.0
5331,5331,5331,oat milk low fat spiced,89.2,3.932,1.876,0.955,0.189,4.501,3.695,8.948,0.0,15.697,0.084,72.639,0.022,0.014,0.001,0.446,0.1,0.135,0.264,0.041,1.554,0.264,0.1,0.003,177.616,0.017,0.061,11.38,0.007,102.513,71.17,0.004,0.432,1396.046
5332,5332,5332,sorbet lemon with garlic,92.8,4.87,3.01,1.768,0.356,7.836,5.477,4.41,0.0,7.43,0.137,76.32,0.017,0.03,0.015,1.869,0.157,0.104,0.174,0.048,1.122,0.284,0.063,0.001,89.985,0.017,0.114,7.639,0.002,40.8,161.603,0.004,1.092,273.069
5333,5333,5333,low fat milk 1 percent whole grain,85.1,5.884,3.266,2.348,0.306,1.5,1.237,6.53,0.0,17.978,0.034,64.615,0.071,0.066,0.001,0.14,0.064,0.108,0.209,0.039,1.511,0.064,0.053,0.001,161.461,0.011,0.031,13.99,0.004,188.148,189.785,0.001,0.236,1028.071
5334,5334,5334,skyr plain prepared,94.9,2.203,0.912,0.392,0.137,16.242,12.994,2.529,0.0,43.326,0.023,73.153,0.05,0.054,0.003,0.311,0.145,0.029,0.289,0.02,0.436,0.037,0.0,0.001,214.889,0.004,0.012,6.946,0.003,118.311,122.299,0.001,0.554,0.0
5335,5335,5335,kefir low fat regular,50.9,2.532,1.661,0.813,0.127,2.862,2.058,4.165,0.0,16.489,0.081,90.328,0.036,0.048,0.005,0.395,0.374,0.073,0.41,0.06,0.0,0.423,0.05,0.0,145.102,0.013,0.063,5.724,0.006,170.773,117.673,0.003,0.243,1058.392
5336,5336,5336,chocolate milk whole choice,138.1,9.583,6.334,2.463,0.719,10.535,8.259,2.434,0.0,8.277,0.038,75.607,0.071,0.048,0.003,0.345,0.477,0.032,0.542,0.03,2.175,0.064,0.043,0.002,123.369,0.014,0.08,8.982,0.003,107.309,112.436,0.007,0.492,0.0
5337,5337,5337,goat milk low fat processed,51.7,2.909,1.667,0.762,0.253,3.745,2.936,2.642,0.0,28.87,0.166,92.928,0.17,0.0,0.003,0.55,0.126,0.081,0.307,0.044,1.391,0.028,0.044,0.0,146.299,0.014,0.028,9.518,0.002,109.731,99.722,0.008,0.693,509.979
5338,5338,5338,greek yogurt 2 percent spiced,40.5,1.721,0.895,0.501,0.089,3.249,2.226,3.012,0.0,8.957,0.026,72.743,0.009,0.048,0.014,0.283,0.114,0.16,0.554,0.029,2.067,0.095,0.078,0.001,32.303,0.027,0.071,13.118,0.0,88.911,180.283,0.003,0.509,884.302
5339,5339,5339,sheep milk whole homestyle,40.5,1.612,0.998,0.48,0.097,4.353,4.218,2.134,0.0,50.427,0.037,79.219,0.095,0.045,0.004,0.607,0.132,0.076,0.543,0.036,2.128,0.231,0.077,0.0,105.999,0.007,0.08,12.534,0.002,129.42,101.22,0.0,0.284,375.01
5340,5340,5340,yogurt fruit on bottom variety 2,53.1,3.131,2.398,0.767,0.232,2.558,2.315,3.68,0.0,11.064,0.067,84.315,0.368,0.047,0.016,0.259,0.145,0.1,0.195,0.021,1.119,0.112,0.054,0.002,88.799,0.012,0.1,11.559,0.001,57.403,112.084,0.005,0.303,699.584
5341,5341,5341,chocolate milk whole variety 5,63.3,2.008,1.329,0.532,0.157,4.23,3.773,7.089,0.0,9.927,0.101,80.421,0.06,0.047,0.007,0.494,0.238,0.07,0.323,0.031,0.185,0.059,0.051,0.001,195.408,0.004,0.0,16.726,0.002,30.557,99.139,0.001,0.251,1519.062
5342,5342,5342,heavy whipping cream prepared,67.0,3.807,2.063,1.355,0.331,1.745,1.471,6.443,0.0,3.259,0.034,88.424,0.06,0.062,0.007,0.276,0.297,0.136,0.517,0.052,0.0,0.069,0.063,0.002,110.523,0.003,0.043,12.416,0.003,103.06,185.201,0.004,0.316,1305.371
5343,5343,5343,ice cream vanilla select,81.1,3.653,1.991,0.946,0.27,4.032,2.871,8.016,0.0,13.929,0.029,95.0,0.043,0.025,0.005,0.585,0.103,0.076,0.376,0.047,0.831,0.04,0.022,0.0,243.185,0.012,0.056,7.705,0.003,153.067,185.822,0.005,0.627,1446.841
5344,5344,5344,pea protein milk sliced,37.1,1.084,0.609,0.363,0.057,1.789,1.265,5.046,0.0,15.292,0.19,77.931,0.047,0.041,0.012,0.259,0.165,0.058,0.262,0.071,0.0,0.23,0.013,0.0,68.694,0.001,0.036,23.757,0.003,70.141,152.581,0.001,0.431,2007.804
5345,5345,5345,greek yogurt 2 percent salted,58.2,2.075,1.079,0.525,0.16,4.782,2.721,5.104,0.0,19.14,0.097,79.176,0.062,0.062,0.005,0.249,0.29,0.162,0.266,0.046,0.181,0.166,0.028,0.0,107.029,0.003,0.019,5.005,0.001,77.625,199.135,0.001,0.598,1134.198
5346,5346,5346,a2 whole milk traditional,68.7,2.483,1.383,0.586,0.181,8.488,5.39,3.092,0.0,18.683,0.162,76.147,0.107,0.031,0.003,2.047,0.148,0.111,0.443,0.059,0.703,0.129,0.029,0.0,92.956,0.009,0.053,15.938,0.006,108.659,390.841,0.003,0.412,232.467
5347,5347,5347,whole milk variety 1,108.2,9.061,5.591,2.755,0.598,2.367,2.123,4.297,0.0,35.109,0.129,80.139,0.038,0.013,0.001,0.393,0.351,0.05,0.214,0.038,0.681,0.1,0.043,0.002,85.356,0.023,0.02,8.166,0.003,55.818,116.61,0.01,0.292,183.701
5348,5348,5348,sour cream fat free select,63.3,3.049,1.726,1.058,0.177,3.467,3.245,5.495,0.0,20.165,0.087,81.202,0.026,0.027,0.016,1.135,0.143,0.11,0.262,0.04,0.0,0.064,0.05,0.002,171.208,0.005,0.054,9.298,0.0,65.278,95.937,0.002,0.69,1096.661
5349,5349,5349,clotted cream variety 2,60.6,3.713,2.261,1.173,0.249,5.026,3.981,1.777,0.0,10.932,0.068,66.145,0.078,0.021,0.002,0.288,0.199,0.044,0.179,0.036,0.0,0.194,0.063,0.002,53.909,0.009,0.0,11.094,0.001,261.176,113.407,0.003,0.158,0.0
5350,5350,5350,cool whip original low sodium,27.1,1.511,0.707,0.406,0.156,1.245,1.123,2.132,0.0,24.49,0.051,73.667,0.046,0.071,0.002,0.684,0.19,0.118,0.291,0.053,1.929,0.362,0.042,0.003,93.423,0.013,0.084,15.054,0.001,59.239,121.13,0.005,0.335,1281.544
5351,5351,5351,whipped topping frozen seasoned,80.4,2.544,1.628,0.656,0.12,3.78,2.536,10.608,0.0,17.241,0.107,69.19,0.035,0.029,0.009,0.354,0.08,0.075,0.432,0.04,0.626,0.037,0.053,0.001,84.007,0.025,0.054,3.784,0.0,183.928,147.566,0.003,0.754,1872.395
5352,5352,5352,a2 whole milk low sodium,113.2,6.718,3.749,2.163,0.631,4.902,3.647,8.275,0.0,14.542,0.128,82.328,0.103,0.022,0.003,0.19,0.456,0.129,0.196,0.035,0.379,0.108,0.061,0.003,160.618,0.014,0.088,24.067,0.003,47.252,212.917,0.001,0.309,847.115
5353,5353,5353,eggnog low fat extra,122.7,9.322,5.929,1.538,0.671,4.436,3.886,5.26,0.0,14.239,0.034,81.993,0.015,0.008,0.006,0.574,0.347,0.078,0.305,0.018,0.0,0.019,0.071,0.002,193.781,0.013,0.038,9.281,0.001,154.485,118.812,0.0,0.327,241.846
5354,5354,5354,almond milk unsweetened multigrain,86.8,5.445,3.327,1.258,0.278,7.443,4.451,2.014,0.0,60.055,0.057,67.265,0.006,0.016,0.003,0.236,0.086,0.109,0.275,0.017,3.446,0.038,0.054,0.0,512.212,0.028,0.075,6.683,0.006,30.746,381.601,0.002,0.348,325.702
5355,5355,5355,reduced fat milk 2 percent original,78.7,2.38,1.587,0.54,0.109,9.941,9.941,4.391,0.0,12.725,0.035,87.394,0.159,0.013,0.009,2.027,0.172,0.111,0.39,0.037,3.209,0.151,0.084,0.0,113.478,0.019,0.036,20.02,0.002,100.789,289.283,0.003,0.706,179.546
5356,5356,5356,skyr plain salted,99.0,6.064,3.256,1.34,0.552,3.358,2.602,7.759,0.0,7.61,0.02,84.214,0.036,0.022,0.001,0.623,0.281,0.078,0.431,0.045,1.219,0.134,0.073,0.001,155.415,0.013,0.095,8.602,0.001,80.346,99.972,0.002,0.193,1002.578
5357,5357,5357,skim milk raw,122.0,4.047,2.452,1.267,0.186,7.345,4.973,14.045,0.0,5.96,0.044,67.066,0.045,0.043,0.002,0.289,0.124,0.098,0.362,0.027,0.74,0.028,0.039,0.002,110.533,0.003,0.045,15.393,0.005,50.602,185.701,0.005,0.398,1528.595
5358,5358,5358,cream cheese spread herb whole grain,108.8,5.12,2.437,1.5,0.241,12.939,11.529,2.731,0.0,4.714,0.316,85.19,0.015,0.036,0.015,0.9,0.11,0.086,0.509,0.054,1.499,0.109,0.0,0.001,76.823,0.012,0.0,6.975,0.006,85.757,141.106,0.005,0.337,0.0
5359,5359,5359,oat milk low fat with salt,133.4,4.965,2.487,1.112,0.462,17.54,14.12,4.643,0.0,8.995,0.027,92.509,0.048,0.026,0.012,1.01,0.128,0.187,0.356,0.038,2.681,0.203,0.075,0.003,104.894,0.01,0.055,16.037,0.0,70.846,84.135,0.002,0.631,0.0
5360,5360,5360,sour cream fat free with spices,101.0,5.974,3.602,2.073,0.406,3.964,2.513,7.834,0.0,63.357,0.039,67.606,0.035,0.028,0.007,0.271,0.141,0.046,0.321,0.018,0.768,0.068,0.06,0.0,69.184,0.005,0.0,8.209,0.0,73.743,193.337,0.004,0.413,876.443
5361,5361,5361,almond milk unsweetened sweetened,50.4,1.856,1.231,0.347,0.091,5.152,3.838,3.28,0.0,12.721,0.041,95.0,0.033,0.0,0.019,0.419,0.419,0.124,0.172,0.007,1.843,0.108,0.001,0.0,65.211,0.005,0.024,23.136,0.0,57.469,114.59,0.004,0.429,575.137
5362,5362,5362,rice milk plain with olive oil,76.0,2.057,1.207,0.664,0.076,7.128,4.569,7.233,0.0,28.672,0.086,87.095,0.009,0.068,0.006,0.71,0.297,0.097,0.493,0.036,0.207,0.08,0.072,0.001,281.471,0.016,0.0,14.57,0.007,135.103,302.887,0.017,0.138,1336.706
5363,5363,5363,yogurt plain whole milk spiced,219.3,13.248,8.624,3.471,1.073,7.813,6.368,17.215,0.0,81.618,0.137,86.351,0.049,0.039,0.001,0.193,0.304,0.12,0.423,0.031,1.982,0.093,0.029,0.002,142.846,0.014,0.056,9.508,0.005,309.758,169.838,0.002,0.33,842.461
5364,5364,5364,low fat milk 1 percent seasoned,86.6,3.337,1.852,1.135,0.247,6.303,5.332,7.832,0.0,6.714,0.04,87.179,0.022,0.013,0.008,0.581,0.167,0.086,0.322,0.029,1.887,0.105,0.003,0.001,40.656,0.018,0.03,8.974,0.005,146.251,119.78,0.005,0.372,994.578
5365,5365,5365,sheep milk whole salted,104.1,6.992,5.377,2.098,0.224,3.482,2.88,6.804,0.0,9.674,0.105,81.1,0.057,0.047,0.011,0.232,0.286,0.033,0.268,0.067,0.307,0.135,0.022,0.001,83.381,0.018,0.015,4.898,0.004,72.911,161.554,0.001,0.204,539.409
5366,5366,5366,almond milk unsweetened ancient grain,61.5,1.312,0.626,0.3,0.091,2.416,1.962,10.016,0.0,9.912,0.03,83.71,0.051,0.055,0.004,0.23,0.245,0.071,0.492,0.042,1.395,0.145,0.032,0.001,173.278,0.008,0.11,8.97,0.008,144.304,231.317,0.02,0.684,2639.484
5367,5367,5367,sheep milk whole chopped,122.3,6.352,3.487,1.709,0.305,12.645,9.332,3.635,0.0,21.302,0.13,87.161,0.077,0.013,0.009,0.761,0.238,0.076,0.245,0.015,0.084,0.194,0.0,0.001,91.852,0.018,0.088,11.799,0.002,72.203,120.51,0.004,0.338,0.0
5368,5368,5368,sheep milk whole cooked,98.8,2.503,1.825,0.653,0.115,15.293,11.393,3.769,0.0,9.007,0.016,86.456,0.109,0.041,0.005,0.367,0.127,0.116,0.27,0.017,1.383,0.11,0.016,0.001,269.869,0.016,0.069,9.505,0.007,127.119,215.005,0.003,0.609,31.189
5369,5369,5369,evaporated milk fat free prepared,98.6,2.851,1.953,0.852,0.145,4.335,3.104,13.912,0.0,82.709,0.063,79.969,0.061,0.049,0.003,0.092,0.391,0.084,0.583,0.068,2.772,0.133,0.05,0.0,102.338,0.012,0.048,7.803,0.001,79.605,136.774,0.008,0.441,2059.179
5370,5370,5370,sorbet lemon baked,67.3,1.871,1.276,0.513,0.15,8.819,8.325,3.803,0.0,29.202,0.056,65.823,0.323,0.01,0.003,1.779,0.27,0.116,0.234,0.041,0.865,0.145,0.019,0.001,132.598,0.016,0.117,5.71,0.002,107.94,344.078,0.003,0.809,228.348
5371,5371,5371,eggnog soy steamed,62.3,3.261,2.332,0.73,0.039,3.788,2.769,4.453,0.0,8.765,0.065,77.341,0.115,0.057,0.007,0.699,0.097,0.088,0.344,0.033,0.838,0.276,0.064,0.002,103.994,0.045,0.093,13.337,0.005,82.388,159.544,0.002,0.769,767.793
5372,5372,5372,sour cream full fat variety 3,121.2,9.524,7.114,2.791,0.648,3.602,2.81,5.273,0.0,9.854,0.018,94.141,0.025,0.033,0.005,0.401,0.144,0.108,0.271,0.085,0.537,0.067,0.099,0.002,164.543,0.013,0.064,13.825,0.002,92.832,335.322,0.005,0.308,215.457
5373,5373,5373,buttermilk low fat herbed,116.8,6.016,3.026,1.287,0.409,5.017,3.522,10.64,0.0,18.04,0.116,87.145,0.064,0.033,0.001,1.347,0.266,0.111,0.347,0.005,3.069,0.221,0.105,0.001,106.689,0.01,0.028,4.873,0.0,76.106,207.973,0.003,0.639,1199.77
5374,5374,5374,heavy cream sweetened,69.2,2.986,1.523,0.758,0.194,4.727,3.465,5.866,0.0,17.813,0.093,54.977,0.023,0.022,0.009,0.565,0.235,0.059,0.347,0.039,0.166,0.065,0.042,0.0,57.415,0.014,0.075,15.3,0.002,253.03,120.576,0.003,0.585,972.647
5375,5375,5375,yogurt vanilla low fat quick cook,66.0,3.733,2.729,1.415,0.276,3.749,2.804,4.346,0.0,59.826,0.056,95.0,0.071,0.021,0.013,0.464,0.155,0.082,0.333,0.024,0.364,0.133,0.072,0.001,22.123,0.007,0.06,22.252,0.006,132.516,154.074,0.011,0.83,523.907
5376,5376,5376,cultured buttermilk pureed,41.7,1.086,0.639,0.361,0.047,2.335,1.719,5.648,0.0,11.405,0.023,85.182,0.049,0.011,0.014,0.469,0.085,0.076,0.493,0.051,0.698,0.074,0.062,0.002,156.236,0.014,0.04,24.81,0.006,90.672,205.442,0.011,0.59,2149.565
5377,5377,5377,buttermilk low fat whole grain,71.9,3.246,2.227,1.039,0.256,5.41,5.194,5.262,0.0,21.141,0.033,65.773,0.011,0.023,0.013,0.332,0.212,0.156,0.048,0.024,0.759,0.076,0.054,0.0,94.418,0.012,0.05,7.995,0.003,133.319,160.17,0.003,0.399,629.811
5378,5378,5378,almond milk vanilla canned,80.9,5.12,3.835,1.638,0.174,4.221,3.297,4.473,0.0,18.256,0.03,74.646,0.013,0.019,0.002,0.386,0.147,0.107,0.287,0.029,1.687,0.034,0.036,0.002,108.885,0.004,0.005,16.648,0.001,58.847,132.257,0.004,0.473,411.506
5379,5379,5379,skyr plain homestyle,160.6,4.511,2.797,1.466,0.198,20.0,15.72,10.012,0.0,18.188,0.073,90.851,0.035,0.014,0.002,0.31,0.129,0.108,0.395,0.041,0.0,0.111,0.073,0.002,54.29,0.049,0.017,17.648,0.004,173.008,67.591,0.001,0.53,299.995
5380,5380,5380,cream cheese spread herb raw,123.3,4.067,2.314,0.948,0.289,20.0,17.8,1.682,0.0,10.589,0.079,78.653,0.017,0.034,0.012,0.466,0.131,0.133,0.236,0.029,1.126,0.143,0.026,0.002,74.225,0.005,0.007,8.086,0.001,92.07,137.901,0.003,0.471,0.0
5381,5381,5381,cream cheese spread herb traditional,47.7,3.156,1.616,0.688,0.126,2.853,2.274,1.969,0.0,14.924,0.065,88.814,0.027,0.023,0.012,0.333,0.381,0.056,0.327,0.042,1.243,0.117,0.12,0.0,123.653,0.021,0.059,8.843,0.001,67.726,146.854,0.003,0.183,387.636
5382,5382,5382,raw milk baked,105.6,1.004,0.583,0.289,0.065,7.823,5.867,16.31,0.0,7.286,0.092,74.898,0.019,0.049,0.011,0.201,0.285,0.081,0.206,0.045,1.868,0.106,0.036,0.0,76.069,0.009,0.103,10.26,0.005,114.301,264.051,0.023,0.659,2206.208
5383,5383,5383,kefir low fat unsalted,89.1,4.5,3.163,1.548,0.297,7.114,6.189,5.026,0.0,5.253,0.103,81.218,0.334,0.038,0.002,0.367,0.285,0.065,0.144,0.0,1.715,0.05,0.07,0.001,213.9,0.014,0.095,8.272,0.002,63.435,115.317,0.002,0.878,453.648
5384,5384,5384,sour cream light variety 4,56.6,2.276,1.463,0.926,0.084,7.021,5.666,2.015,0.0,17.201,0.076,73.491,0.085,0.048,0.03,0.156,0.279,0.119,0.222,0.019,2.342,0.081,0.015,0.002,85.314,0.004,0.035,13.609,0.002,67.846,210.675,0.005,0.562,0.0
5385,5385,5385,sheep milk whole sliced,69.4,1.14,0.738,0.301,0.112,3.112,1.761,11.666,0.0,12.324,0.108,85.48,0.043,0.017,0.003,1.125,0.309,0.07,0.368,0.0,2.736,0.134,0.071,0.002,44.434,0.014,0.111,5.953,0.005,103.667,225.667,0.003,0.9,2614.304
5386,5386,5386,cheese product chopped,50.1,1.735,1.116,0.413,0.153,4.091,3.22,4.528,0.0,35.096,0.085,95.0,0.019,0.037,0.008,0.376,0.156,0.108,0.371,0.063,2.051,0.396,0.056,0.0,175.586,0.015,0.042,5.766,0.005,206.694,170.512,0.008,0.535,1261.255
5387,5387,5387,eggnog soy deluxe,55.0,2.359,1.552,0.635,0.165,5.223,4.727,3.226,0.0,31.781,0.106,54.677,0.012,0.045,0.006,0.365,0.091,0.066,0.466,0.032,0.133,0.097,0.028,0.001,153.939,0.009,0.022,4.851,0.002,193.728,129.053,0.002,0.423,433.802
5388,5388,5388,skim milk whole grain,70.1,4.202,2.576,1.282,0.286,3.244,3.007,4.823,0.0,7.306,0.025,80.786,0.094,0.059,0.009,1.701,0.084,0.107,0.243,0.038,0.539,0.149,0.062,0.002,208.672,0.055,0.074,7.408,0.006,59.182,302.176,0.014,0.784,824.105
5389,5389,5389,buttermilk low fat baked,96.2,6.439,3.747,2.505,0.367,6.712,5.537,2.844,0.0,3.571,0.048,70.668,0.054,0.009,0.004,0.349,0.079,0.135,0.356,0.066,0.918,0.259,0.097,0.001,136.209,0.015,0.018,7.362,0.003,100.359,285.414,0.002,0.327,0.0
5390,5390,5390,whipped cream canned classic,87.7,6.014,3.987,1.864,0.162,5.004,3.723,3.377,0.0,21.455,0.049,72.884,0.046,0.027,0.002,0.199,0.16,0.093,0.357,0.023,0.0,0.152,0.101,0.001,118.006,0.003,0.019,22.022,0.003,88.649,226.119,0.019,0.799,109.675
5391,5391,5391,cocoa milk mix dry organic,55.7,1.886,1.224,0.554,0.123,4.905,4.066,4.783,0.0,30.498,0.046,70.435,0.039,0.019,0.003,0.261,0.056,0.116,0.452,0.042,1.62,0.053,0.002,0.003,113.124,0.012,0.029,5.017,0.0,108.274,219.17,0.001,0.774,991.201
5392,5392,5392,cultured buttermilk serving size large,61.9,0.91,0.387,0.273,0.052,6.179,3.405,7.257,0.0,35.088,0.081,80.957,0.149,0.024,0.013,0.371,0.128,0.062,0.431,0.058,2.174,0.024,0.057,0.0,105.844,0.013,0.0,15.005,0.0,121.758,102.005,0.002,0.542,1702.771
5393,5393,5393,yogurt plain low fat chopped,48.2,2.182,1.477,0.587,0.17,3.904,2.846,3.243,0.0,17.85,0.098,80.091,0.007,0.061,0.003,0.228,0.313,0.087,0.315,0.047,1.071,0.085,0.046,0.0,62.649,0.009,0.073,9.408,0.003,141.721,156.053,0.004,0.925,655.807
5394,5394,5394,creme fraiche serving size large,137.5,10.344,7.892,3.548,0.6,4.914,3.479,6.195,0.0,12.871,0.084,68.415,0.04,0.027,0.008,0.217,0.161,0.004,0.208,0.037,0.785,0.049,0.071,0.0,84.787,0.013,0.027,40.931,0.002,118.845,78.612,0.006,0.245,174.567
5395,5395,5395,almond milk original high protein,57.0,3.055,2.047,0.803,0.113,2.637,2.015,4.739,0.0,16.226,0.079,86.741,0.027,0.005,0.001,0.535,0.113,0.072,0.112,0.039,0.652,0.052,0.071,0.0,159.45,0.002,0.109,10.876,0.008,49.589,136.493,0.008,0.573,1115.754
5396,5396,5396,cool whip original natural,93.7,5.507,3.227,1.305,0.347,6.041,5.515,4.994,0.0,12.654,0.046,67.032,0.01,0.016,0.014,1.041,0.088,0.069,0.398,0.048,1.782,0.19,0.049,0.0,218.258,0.035,0.059,12.798,0.0,130.819,224.98,0.027,0.459,461.074
5397,5397,5397,half and half extra,34.5,1.535,0.737,0.408,0.057,2.282,1.759,2.881,0.0,13.429,0.284,83.153,0.107,0.039,0.003,0.422,0.148,0.148,0.404,0.065,2.148,0.066,0.104,0.0,35.16,0.008,0.006,11.047,0.0,64.947,142.677,0.004,0.776,1068.835
5398,5398,5398,skim milk with spices,57.1,2.102,1.368,0.555,0.162,6.536,4.549,3.014,0.0,15.401,0.037,84.077,0.056,0.038,0.011,0.925,0.113,0.1,0.533,0.021,0.996,0.149,0.013,0.003,82.691,0.007,0.045,6.733,0.004,163.165,198.68,0.004,0.597,341.388
5399,5399,5399,cottage cheese 4 percent variety 5,84.9,2.321,1.274,0.875,0.174,13.901,13.123,2.099,0.0,24.371,0.13,95.0,0.038,0.06,0.072,0.291,0.155,0.045,0.322,0.067,0.222,0.221,0.105,0.0,88.996,0.034,0.065,6.87,0.002,108.708,230.991,0.015,0.371,0.0
5400,5400,5400,soy milk original enriched,99.6,6.303,3.681,1.866,0.485,7.601,5.009,3.124,0.0,22.065,0.229,80.885,0.014,0.017,0.011,0.104,0.131,0.096,0.639,0.085,1.039,0.047,0.098,0.001,143.535,0.017,0.088,11.96,0.004,74.828,107.854,0.002,0.274,58.261
5401,5401,5401,light cream baked,199.6,6.933,5.47,1.886,0.409,20.0,13.66,14.306,0.0,6.217,0.091,80.653,0.104,0.055,0.005,0.567,0.237,0.051,0.363,0.027,0.837,0.184,0.035,0.001,80.195,0.007,0.09,10.149,0.003,41.913,106.811,0.002,0.669,566.461
5402,5402,5402,heavy cream enriched,57.1,2.91,1.408,0.748,0.274,2.471,1.945,5.255,0.0,12.904,0.071,82.109,0.022,0.052,0.021,1.386,0.108,0.094,0.272,0.014,0.626,0.252,0.032,0.001,222.863,0.01,0.041,20.538,0.001,117.465,154.724,0.003,0.385,1419.388
5403,5403,5403,sorbet lemon original,113.4,6.272,3.995,1.806,0.395,4.462,3.025,9.784,0.0,49.613,0.066,83.226,0.062,0.062,0.001,0.781,0.162,0.075,0.56,0.053,0.738,0.077,0.075,0.001,73.894,0.004,0.06,12.16,0.006,193.558,151.823,0.001,0.883,1014.299
5404,5404,5404,junket fortified,42.5,0.526,0.223,0.147,0.023,4.272,3.341,5.172,0.0,22.728,0.063,85.744,0.071,0.055,0.002,1.37,0.11,0.085,0.302,0.071,0.0,0.032,0.07,0.001,181.003,0.028,0.079,7.706,0.0,123.508,288.012,0.005,0.469,1811.347
5405,5405,5405,whipped cream canned original,90.7,1.775,1.127,0.566,0.108,10.017,7.523,8.656,0.0,11.596,0.055,95.0,0.131,0.061,0.004,0.633,0.129,0.039,0.321,0.059,1.218,0.123,0.048,0.002,262.133,0.028,0.074,5.22,0.0,99.571,169.866,0.001,0.257,1204.285
5406,5406,5406,macadamia milk grilled,162.4,13.543,8.546,3.548,0.772,4.156,3.441,5.971,0.0,12.78,0.071,78.598,0.007,0.045,0.014,0.456,0.13,0.133,0.369,0.039,0.878,0.04,0.049,0.002,111.533,0.006,0.06,20.314,0.003,95.156,212.68,0.005,0.462,113.304
5407,5407,5407,velveeta processed classic,49.1,1.279,0.79,0.45,0.051,5.048,4.094,4.347,0.0,26.045,0.038,63.667,0.028,0.042,0.005,0.783,0.244,0.038,0.408,0.02,0.0,0.194,0.08,0.0,108.58,0.025,0.044,10.347,0.006,118.642,193.479,0.002,0.246,982.371
5408,5408,5408,yogurt blended strawberry fortified,78.9,6.071,3.114,1.882,0.437,2.82,2.284,3.257,0.0,5.701,0.231,94.944,0.116,0.04,0.002,0.134,0.08,0.13,0.517,0.013,1.559,0.869,0.067,0.0,117.042,0.011,0.043,9.095,0.0,99.742,222.591,0.006,0.166,340.144
5409,5409,5409,skim milk standard,100.3,6.046,3.718,1.433,0.357,8.085,6.395,3.377,0.0,22.848,0.085,70.259,0.018,0.027,0.004,1.276,0.195,0.106,0.378,0.064,1.044,0.074,0.051,0.002,382.568,0.008,0.047,9.709,0.002,156.192,216.876,0.003,0.645,194.93
5410,5410,5410,labneh strained processed,134.6,7.596,4.421,1.907,0.091,3.04,2.581,13.523,0.0,53.233,0.035,83.604,0.066,0.055,0.006,0.25,0.288,0.052,0.484,0.05,0.532,0.064,0.022,0.001,49.145,0.003,0.085,10.53,0.005,69.146,199.043,0.003,0.245,1279.418
5411,5411,5411,eggnog regular sliced,120.3,2.123,1.183,0.703,0.138,7.202,5.077,18.093,0.0,5.229,0.184,73.945,0.04,0.015,0.004,0.9,0.657,0.044,0.303,0.036,3.052,0.036,0.08,0.0,55.463,0.011,0.07,13.028,0.005,130.862,144.143,0.002,0.353,2173.758
5412,5412,5412,sheep milk whole with olive oil,81.7,3.046,1.596,1.014,0.125,5.164,4.276,8.4,0.0,15.421,0.069,73.971,0.139,0.06,0.003,0.374,0.213,0.076,0.29,0.052,1.022,0.094,0.059,0.0,326.427,0.006,0.025,4.129,0.002,137.261,129.823,0.001,0.498,1525.51
