,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
5914,5914,5914,almond milk vanilla frozen,27.8,1.002,0.565,0.244,0.068,3.369,2.715,1.337,0.0,36.241,0.108,70.125,0.025,0.02,0.002,0.215,0.29,0.067,0.483,0.031,1.76,0.045,0.047,0.002,131.805,0.004,0.01,14.761,0.003,115.596,174.118,0.007,0.43,534.043
5915,5915,5915,pot cheese fortified,129.8,3.152,2.21,1.087,0.192,20.0,16.98,5.362,0.0,20.332,0.166,75.83,0.011,0.061,0.004,0.59,0.289,0.018,0.335,0.018,1.608,0.165,0.061,0.002,95.086,0.013,0.005,8.204,0.005,76.969,109.084,0.007,0.796,0.0
5916,5916,5916,soy milk vanilla sliced,82.2,2.473,1.422,1.014,0.136,1.8,1.166,13.181,0.0,45.691,0.106,95.0,0.08,0.039,0.005,0.439,0.096,0.044,0.168,0.025,0.889,0.152,0.067,0.003,198.325,0.021,0.0,4.624,0.001,75.955,167.812,0.001,0.301,2556.788
5917,5917,5917,skyr plain original,194.0,10.452,8.278,2.989,0.784,7.675,6.125,17.296,0.0,9.07,0.046,64.665,0.053,0.027,0.005,0.54,0.067,0.079,0.375,0.067,1.376,0.123,0.02,0.0,107.572,0.007,0.105,10.388,0.002,79.3,103.603,0.001,0.353,965.05
5918,5918,5918,velveeta processed high protein,66.6,4.654,2.513,1.494,0.27,2.592,2.182,3.586,0.0,15.523,0.165,79.689,0.016,0.043,0.001,0.285,0.214,0.065,0.468,0.056,1.184,0.094,0.063,0.0,106.369,0.05,0.074,17.207,0.006,180.384,179.741,0.002,0.751,548.611
5919,5919,5919,milk powder skim spiced,32.4,0.708,0.41,0.184,0.035,3.541,2.489,2.961,0.0,19.137,0.086,93.58,0.067,0.04,0.007,0.361,0.329,0.083,0.366,0.051,0.965,0.194,0.079,0.001,307.841,0.017,0.091,15.733,0.003,141.88,181.461,0.016,0.441,1775.904
5920,5920,5920,whole milk pureed,78.3,3.235,1.854,0.812,0.188,5.267,4.487,7.021,0.0,17.643,0.054,95.0,0.036,0.022,0.011,0.476,0.233,0.085,0.547,0.031,1.935,0.052,0.101,0.001,144.076,0.007,0.074,14.546,0.002,119.505,222.705,0.007,0.205,1116.961
5921,5921,5921,light cream serving size large,104.1,1.325,0.82,0.53,0.114,3.661,3.116,19.382,0.0,3.893,0.072,61.943,0.036,0.05,0.006,0.138,0.363,0.08,0.294,0.07,2.098,0.061,0.067,0.001,111.796,0.015,0.085,21.182,0.006,60.456,220.736,0.002,0.413,2878.921
5922,5922,5922,goat milk whole raw,281.0,21.851,11.625,5.353,1.224,18.319,15.241,2.758,0.0,15.874,0.12,95.0,0.067,0.015,0.002,0.855,0.135,0.054,0.166,0.036,1.76,0.147,0.071,0.002,111.641,0.008,0.067,5.303,0.003,68.625,210.529,0.003,0.2,0.0
5923,5923,5923,kefir plain light,97.5,7.912,4.969,2.192,0.609,3.143,2.829,3.421,0.0,93.179,0.067,73.971,0.11,0.056,0.002,0.208,0.486,0.08,0.475,0.053,1.931,0.093,0.03,0.002,54.239,0.004,0.0,11.395,0.003,64.166,227.158,0.004,0.477,63.704
5924,5924,5924,buffalo milk ancient grain,76.4,3.395,1.915,0.506,0.187,5.929,5.277,5.52,0.0,9.402,0.015,73.63,0.015,0.042,0.0,0.421,0.303,0.13,0.418,0.054,1.668,0.268,0.066,0.001,92.451,0.012,0.012,9.747,0.001,91.029,102.536,0.001,0.157,684.687
5925,5925,5925,yogurt plain fat free standard,62.5,2.807,1.895,0.609,0.255,5.443,4.229,3.871,0.0,5.207,0.027,89.335,0.014,0.058,0.003,0.797,0.341,0.105,0.104,0.049,0.0,0.048,0.02,0.001,130.023,0.014,0.023,4.585,0.003,140.879,181.688,0.006,0.373,516.221
5926,5926,5926,frozen yogurt vanilla original,93.4,5.423,3.639,2.126,0.488,7.691,6.83,3.445,0.0,31.128,0.095,59.986,0.069,0.0,0.01,0.788,0.11,0.101,0.253,0.0,0.701,0.09,0.048,0.003,54.221,0.004,0.057,8.084,0.003,102.579,176.956,0.001,0.354,0.0
5927,5927,5927,eggnog regular baked,124.7,11.266,6.951,4.495,0.541,1.506,1.065,4.323,0.0,8.911,0.059,76.14,0.087,0.017,0.007,0.539,0.397,0.061,0.492,0.048,2.246,0.188,0.038,0.002,61.607,0.004,0.065,10.996,0.008,67.168,62.746,0.004,0.431,143.469
5928,5928,5928,soy milk unsweetened choice,34.7,1.71,0.932,0.296,0.101,1.573,1.573,3.26,0.0,10.78,0.107,86.453,0.031,0.029,0.003,0.401,0.066,0.091,0.384,0.046,1.499,0.121,0.04,0.001,89.359,0.002,0.018,10.084,0.003,103.032,97.817,0.003,1.367,1319.099
5929,5929,5929,goat milk whole prepared,77.2,3.051,2.029,0.726,0.128,5.214,4.369,7.211,0.0,7.357,0.05,73.236,0.028,0.04,0.006,0.24,0.19,0.118,0.174,0.062,1.936,0.097,0.002,0.0,72.314,0.02,0.099,7.894,0.001,72.733,304.758,0.001,0.4,1095.429
5930,5930,5930,heavy whipping cream extra,83.9,3.812,2.005,1.403,0.476,7.246,6.804,5.151,0.0,8.338,0.029,69.91,0.077,0.032,0.004,0.628,0.187,0.06,0.249,0.038,1.223,0.28,0.021,0.001,66.614,0.012,0.021,11.292,0.003,72.6,153.912,0.001,0.424,402.23
5931,5931,5931,goat milk whole deluxe,151.4,14.227,8.209,5.349,1.295,1.165,0.97,4.666,0.0,8.186,0.089,70.658,0.034,0.049,0.027,0.276,0.193,0.14,0.305,0.048,0.903,0.121,0.052,0.002,126.149,0.009,0.037,19.751,0.004,118.49,231.506,0.0,0.34,104.372
5932,5932,5932,cultured buttermilk enriched,86.5,6.581,4.001,1.836,0.204,3.109,2.26,3.714,0.0,16.783,0.063,95.0,0.095,0.049,0.001,0.27,0.155,0.079,0.466,0.033,1.333,0.224,0.057,0.001,139.001,0.007,0.103,9.938,0.002,50.844,159.92,0.011,0.382,343.377
5933,5933,5933,greek yogurt fat free dried,51.3,2.765,1.839,0.846,0.111,3.206,2.885,3.397,0.0,10.641,0.112,85.041,0.039,0.102,0.006,0.155,0.098,0.028,0.324,0.04,0.482,0.05,0.067,0.002,96.512,0.01,0.091,15.382,0.0,58.697,116.128,0.001,0.458,640.058
5934,5934,5934,whole milk boiled,224.4,19.073,13.199,5.474,2.079,7.952,6.059,5.223,0.0,20.984,0.099,73.693,0.022,0.035,0.01,0.319,0.164,0.073,0.343,0.025,2.53,0.037,0.0,0.002,179.417,0.029,0.046,9.612,0.0,87.525,186.207,0.044,0.633,0.0
5935,5935,5935,almond milk vanilla shredded,103.3,3.492,2.315,1.25,0.234,8.803,7.905,9.167,0.0,29.405,0.071,79.93,0.044,0.017,0.013,0.269,0.075,0.131,0.453,0.085,1.331,0.555,0.053,0.0,329.15,0.004,0.034,27.111,0.002,138.506,152.721,0.005,0.316,1068.693
5936,5936,5936,rice milk plain serving size small,116.7,7.429,3.514,1.516,0.357,7.8,5.249,4.669,0.0,48.946,0.112,78.247,0.028,0.101,0.007,0.958,0.159,0.16,0.18,0.061,1.228,0.322,0.061,0.001,92.24,0.012,0.046,4.826,0.002,47.205,173.01,0.004,0.633,221.536
5937,5937,5937,buttermilk whole natural,71.7,2.821,1.865,0.491,0.189,6.456,5.965,5.122,0.0,45.702,0.062,75.115,0.02,0.055,0.002,0.645,0.153,0.128,0.56,0.002,1.605,0.053,0.092,0.0,56.277,0.007,0.003,12.48,0.003,81.022,247.111,0.003,0.395,544.131
5938,5938,5938,whipped cream canned salted,103.4,8.422,3.958,2.687,0.632,2.37,1.735,4.538,0.0,26.538,0.053,73.907,0.037,0.051,0.003,0.747,0.222,0.083,0.477,0.065,0.909,0.289,0.022,0.002,65.004,0.013,0.061,25.233,0.002,109.04,146.75,0.002,0.248,374.974
5939,5939,5939,ice cream strawberry variety 5,40.8,1.926,1.306,0.437,0.067,3.472,2.542,2.394,0.0,2.783,0.095,70.834,0.021,0.036,0.013,0.465,0.181,0.0,0.253,0.012,2.143,0.139,0.03,0.003,293.7,0.006,0.096,22.658,0.003,86.964,127.668,0.004,0.222,1036.912
5940,5940,5940,greek yogurt fat free baked,68.8,3.914,2.525,1.029,0.223,3.733,2.83,4.671,0.0,15.696,0.048,85.805,0.094,0.037,0.006,0.619,0.331,0.087,0.25,0.022,0.831,0.157,0.054,0.0,138.916,0.026,0.015,5.905,0.003,77.56,93.222,0.004,0.206,735.92
5941,5941,5941,chocolate milk 2 percent enriched,94.5,6.812,4.203,1.458,0.143,6.01,4.826,2.297,0.0,4.013,0.076,76.063,0.067,0.024,0.007,0.703,0.828,0.1,0.374,0.075,0.152,0.105,0.036,0.0,196.497,0.008,0.054,11.05,0.001,84.794,204.356,0.004,0.173,0.0
5942,5942,5942,cultured buttermilk unsalted,101.0,6.796,3.473,1.849,0.591,7.153,6.481,2.799,0.0,24.479,0.102,84.535,0.034,0.037,0.024,0.181,0.158,0.112,0.358,0.029,1.189,0.046,0.036,0.001,280.451,0.024,0.032,7.945,0.006,109.487,131.467,0.003,0.637,35.328
5943,5943,5943,oat milk low fat pureed,72.1,3.646,2.166,0.857,0.135,2.978,1.897,6.837,0.0,17.169,0.039,86.303,0.032,0.068,0.014,0.144,0.146,0.064,0.16,0.063,1.785,0.168,0.047,0.001,125.114,0.005,0.053,6.985,0.003,145.774,231.798,0.001,0.371,1322.068
5944,5944,5944,cream cheese spread herb with olive oil,58.1,3.851,3.077,1.383,0.204,1.953,1.6,3.914,0.0,24.576,0.119,80.737,0.104,0.021,0.005,0.512,0.175,0.152,0.464,0.049,2.657,0.085,0.027,0.001,111.071,0.009,0.056,11.941,0.002,33.657,198.973,0.001,0.608,752.628
5945,5945,5945,gelato vanilla boiled,127.7,6.641,4.615,2.112,0.272,13.053,13.053,3.928,0.0,7.937,0.063,85.49,0.052,0.037,0.023,0.395,0.422,0.123,0.362,0.047,1.082,0.055,0.068,0.001,260.43,0.006,0.069,11.665,0.007,162.523,143.943,0.02,0.548,0.0
5946,5946,5946,greek yogurt 2 percent premium,85.5,3.892,2.837,1.012,0.249,2.181,1.998,10.44,0.0,14.46,0.023,87.846,0.069,0.063,0.004,0.225,0.312,0.077,0.302,0.035,0.721,0.055,0.073,0.0,219.747,0.001,0.024,4.924,0.002,167.134,106.288,0.005,0.429,1776.114
5947,5947,5947,low fat milk 1 percent regular,60.5,3.934,2.356,1.208,0.138,3.326,3.087,2.937,0.0,8.175,0.046,70.485,0.069,0.02,0.002,1.745,0.216,0.112,0.343,0.052,1.937,0.022,0.083,0.0,142.92,0.015,0.038,18.51,0.002,104.813,132.239,0.006,0.247,424.621
5948,5948,5948,buttermilk whole sliced,69.3,2.222,1.195,0.344,0.109,2.41,1.952,9.906,0.0,23.107,0.071,73.099,0.03,0.059,0.004,0.954,0.1,0.131,0.373,0.033,0.791,0.042,0.061,0.001,83.331,0.008,0.038,11.639,0.002,89.695,89.915,0.003,0.114,2110.137
5949,5949,5949,eggnog regular choice,54.1,1.844,1.287,0.734,0.183,7.368,5.415,1.998,0.0,25.634,0.048,83.213,0.068,0.022,0.0,0.472,0.181,0.09,0.412,0.07,1.643,0.131,0.056,0.001,152.502,0.007,0.001,15.115,0.0,85.234,106.147,0.005,0.579,86.657
5950,5950,5950,oat milk original original,159.5,12.41,8.501,3.624,0.633,6.064,5.167,5.88,0.0,8.259,0.064,84.889,0.092,0.025,0.003,0.322,0.304,0.042,0.337,0.041,0.144,0.064,0.02,0.001,70.977,0.012,0.039,10.405,0.007,72.253,139.623,0.002,0.332,11.387
5951,5951,5951,pot cheese smoked,63.0,3.681,2.135,1.229,0.173,2.893,2.893,4.582,0.0,3.226,0.16,95.0,0.022,0.034,0.001,0.691,0.332,0.132,0.609,0.046,1.765,0.162,0.012,0.003,21.542,0.045,0.042,9.737,0.0,157.839,137.511,0.006,0.893,713.768
5952,5952,5952,sour cream light smoked,113.4,6.804,4.565,2.259,0.517,9.937,6.23,3.107,0.0,19.652,0.066,79.394,0.052,0.035,0.004,0.867,0.215,0.013,0.258,0.057,1.614,0.084,0.076,0.002,239.391,0.015,0.073,14.845,0.001,100.943,112.202,0.006,0.597,0.0
5953,5953,5953,frozen custard prepared,86.0,6.584,4.214,2.239,0.316,2.48,1.994,4.218,0.0,36.698,0.071,75.883,0.108,0.019,0.008,0.908,0.281,0.121,0.647,0.029,2.573,0.157,0.033,0.001,111.433,0.067,0.029,2.989,0.003,129.865,124.281,0.003,0.238,423.868
5954,5954,5954,clotted cream prepared,63.0,1.82,1.394,0.693,0.106,1.283,0.966,10.384,0.0,3.523,0.051,80.387,0.033,0.036,0.003,0.916,0.313,0.07,0.549,0.019,0.827,0.123,0.05,0.001,109.334,0.013,0.013,12.847,0.003,104.364,145.321,0.005,0.294,2537.408
5955,5955,5955,yogurt fruit on bottom frozen,91.1,5.962,3.625,2.266,0.227,7.356,6.334,1.996,0.0,143.766,0.243,93.684,0.078,0.039,0.006,0.729,0.156,0.033,0.287,0.047,1.22,0.334,0.081,0.002,88.434,0.064,0.079,11.969,0.005,66.232,191.543,0.004,0.175,0.0
5956,5956,5956,milk powder skim dried,142.3,3.067,1.978,1.077,0.233,8.683,6.721,20.0,0.0,22.492,0.133,78.444,0.05,0.009,0.002,0.307,0.154,0.122,0.254,0.035,0.783,0.152,0.059,0.0,341.237,0.006,0.017,11.924,0.001,47.27,186.293,0.005,0.29,2059.416
5957,5957,5957,creme fraiche with spices,65.9,5.185,2.867,1.561,0.28,3.492,2.731,1.314,0.0,14.436,0.031,78.226,0.021,0.024,0.058,2.916,0.205,0.096,0.418,0.073,2.178,0.121,0.0,0.001,174.494,0.017,0.06,9.771,0.0,106.444,63.366,0.002,0.12,18.475
5958,5958,5958,buttermilk low fat standard,61.2,1.814,1.103,0.308,0.08,7.034,5.367,4.191,0.0,30.446,0.178,68.137,0.024,0.04,0.001,0.988,0.248,0.024,0.324,0.062,0.0,0.062,0.07,0.0,211.979,0.007,0.04,15.798,0.002,26.194,324.203,0.004,0.738,715.495
5959,5959,5959,kefir low fat sweetened,137.0,8.621,5.423,2.905,0.526,10.184,8.402,4.671,0.0,14.502,0.061,75.496,0.033,0.061,0.019,0.192,0.092,0.054,0.342,0.029,0.213,0.039,0.045,0.004,233.519,0.052,0.036,16.93,0.001,62.759,141.063,0.001,0.448,5.602
5960,5960,5960,organic whole milk ready to eat,87.1,2.948,1.592,0.587,0.192,7.699,6.937,7.434,0.0,8.94,0.02,91.391,0.058,0.0,0.006,0.175,0.271,0.138,0.351,0.04,1.669,0.291,0.002,0.001,63.716,0.02,0.067,5.26,0.001,104.888,128.505,0.011,0.385,853.746
5961,5961,5961,sour cream light pureed,121.3,6.344,4.003,2.411,0.406,10.586,8.733,5.465,0.0,14.572,0.069,74.9,0.017,0.026,0.003,0.391,0.167,0.105,0.296,0.05,0.872,0.138,0.088,0.001,129.003,0.013,0.077,3.815,0.003,79.508,448.813,0.009,0.463,137.034
5962,5962,5962,buttermilk whole pureed,192.6,18.39,9.673,4.929,0.754,2.969,2.562,3.806,0.0,11.377,0.106,94.365,0.086,0.013,0.005,0.145,0.292,0.102,0.336,0.039,1.259,0.06,0.025,0.003,105.047,0.008,0.085,17.264,0.003,142.178,222.101,0.001,0.392,0.0
5963,5963,5963,sorbet lemon canned,146.5,10.298,5.18,3.038,0.124,2.344,1.676,11.099,0.0,43.687,0.077,84.792,0.055,0.057,0.004,0.777,0.277,0.131,0.386,0.084,1.625,0.053,0.128,0.001,67.923,0.027,0.068,10.147,0.003,159.858,207.91,0.009,0.585,929.228
5964,5964,5964,cheese product plain,105.7,6.795,3.323,2.31,0.693,6.436,4.943,4.693,0.0,15.658,0.067,66.132,0.026,0.075,0.017,0.519,0.24,0.097,0.197,0.044,0.525,0.068,0.099,0.0,245.02,0.009,0.055,14.075,0.002,158.947,86.523,0.003,0.47,384.083
5965,5965,5965,skyr plain traditional,58.4,2.793,1.617,0.687,0.218,4.211,3.419,4.103,0.0,15.94,0.029,75.42,0.063,0.03,0.004,0.085,0.471,0.092,0.415,0.042,1.845,0.033,0.108,0.0,139.59,0.004,0.048,10.564,0.004,108.872,142.407,0.0,0.644,822.178
5966,5966,5966,low fat milk 1 percent with olive oil,75.8,4.972,2.188,1.651,0.214,4.575,4.474,3.199,0.0,23.135,0.152,67.901,0.016,0.019,0.001,0.784,0.142,0.114,0.717,0.028,1.073,0.023,0.088,0.0,193.184,0.002,0.058,19.104,0.006,105.92,237.218,0.002,0.285,337.688
5967,5967,5967,almond milk unsweetened sliced,140.8,9.164,5.581,2.932,0.614,6.338,4.62,8.235,0.0,5.356,0.037,76.491,0.054,0.008,0.004,0.367,0.093,0.1,0.364,0.067,1.055,0.065,0.08,0.002,112.215,0.015,0.044,8.108,0.001,97.288,190.087,0.003,0.345,506.813
5968,5968,5968,macadamia milk artisan,76.3,6.305,4.256,1.753,0.322,2.467,1.574,2.423,0.0,56.8,0.024,85.512,0.014,0.036,0.05,0.526,0.113,0.043,0.297,0.037,1.059,0.233,0.067,0.001,80.008,0.031,0.0,6.209,0.0,115.09,123.371,0.012,0.203,49.733
5969,5969,5969,kefir plain low sodium,43.0,0.984,0.629,0.261,0.067,2.378,1.788,6.168,0.0,8.026,0.085,83.68,0.079,0.0,0.011,0.101,0.319,0.056,0.363,0.036,0.385,0.144,0.025,0.003,82.596,0.016,0.0,4.342,0.002,92.992,110.066,0.001,0.233,2100.132
5970,5970,5970,eggnog low fat variety 4,62.5,1.9,1.087,0.363,0.11,6.602,4.938,4.758,0.0,7.714,0.025,78.862,0.096,0.032,0.001,0.214,0.266,0.084,0.175,0.031,1.822,0.047,0.069,0.001,155.667,0.019,0.069,23.321,0.006,87.769,213.357,0.001,0.413,884.502
5971,5971,5971,cocoa milk mix dry steamed,88.9,7.036,4.123,1.829,0.401,4.674,3.445,1.731,0.0,18.641,0.089,76.966,0.01,0.032,0.004,0.805,0.233,0.002,0.345,0.011,1.676,0.012,0.045,0.0,103.037,0.013,0.012,6.298,0.001,126.418,102.908,0.003,0.298,0.0
5972,5972,5972,greek yogurt fat free variety 5,82.8,1.016,0.589,0.331,0.036,1.721,1.119,16.698,0.0,24.48,0.091,89.001,0.194,0.021,0.006,0.899,0.218,0.08,0.569,0.071,1.586,0.197,0.066,0.001,110.723,0.006,0.03,8.334,0.005,86.75,194.345,0.003,0.86,3241.206
5973,5973,5973,sherbet raspberry serving size large,34.4,1.695,0.851,0.378,0.097,3.124,2.199,1.668,0.0,7.171,0.057,84.958,0.114,0.044,0.003,0.422,0.155,0.109,0.448,0.03,0.341,0.126,0.079,0.001,39.745,0.006,0.057,21.47,0.001,91.932,97.291,0.005,0.341,339.756
5974,5974,5974,cheese sauce canned unsalted,41.9,1.386,0.776,0.281,0.06,3.333,2.683,4.025,0.0,17.003,0.055,89.877,0.038,0.047,0.0,0.905,0.104,0.175,0.242,0.021,1.711,0.1,0.076,0.001,114.296,0.014,0.1,8.139,0.005,139.467,149.97,0.016,0.407,1352.26
5975,5975,5975,pea protein milk variety 2,26.5,0.527,0.397,0.134,0.036,1.554,1.313,3.878,0.0,20.199,0.037,87.926,0.02,0.053,0.006,1.261,0.115,0.129,0.401,0.025,1.503,0.029,0.072,0.002,161.491,0.005,0.02,13.958,0.005,98.677,122.726,0.01,0.265,2540.35
5976,5976,5976,cultured buttermilk raw,47.7,2.093,0.894,0.768,0.228,4.493,4.493,2.722,0.0,22.839,0.055,76.604,0.02,0.047,0.012,0.344,0.103,0.159,0.261,0.034,0.881,0.073,0.098,0.002,126.002,0.01,0.053,4.848,0.005,93.659,119.439,0.002,0.534,468.431
5977,5977,5977,eggnog low fat seasoned,43.9,1.121,0.73,0.205,0.037,6.268,4.356,2.191,0.0,10.565,0.031,69.376,0.03,0.051,0.022,1.095,0.362,0.185,0.267,0.033,2.064,0.037,0.077,0.001,226.76,0.006,0.057,4.194,0.002,89.905,159.388,0.005,0.398,603.39
5978,5978,5978,lactose free whole milk ready to eat,78.9,4.212,2.317,1.188,0.181,6.252,5.227,3.988,0.0,23.135,0.055,71.475,0.05,0.0,0.013,0.382,0.241,0.104,0.346,0.033,1.19,0.021,0.07,0.0,225.231,0.011,0.098,14.722,0.002,67.498,205.018,0.005,0.705,459.677
5979,5979,5979,dried buttermilk quick cook,126.6,6.186,4.411,1.782,0.346,9.861,7.928,7.869,0.0,11.207,0.078,72.897,0.036,0.022,0.006,0.212,0.205,0.065,0.402,0.036,1.153,0.07,0.032,0.0,121.581,0.012,0.074,9.838,0.006,102.776,160.746,0.004,0.451,446.765
5980,5980,5980,oat milk low fat plain,143.2,10.553,6.131,1.91,0.855,2.984,2.053,9.074,0.0,13.809,0.037,81.783,0.09,0.015,0.011,1.052,0.129,0.108,0.56,0.002,0.434,0.113,0.017,0.0,341.686,0.012,0.03,11.235,0.003,59.164,160.195,0.001,0.18,786.459
5981,5981,5981,cashew milk plain premium,77.6,5.083,3.497,1.449,0.402,4.206,2.153,3.752,0.0,42.009,0.26,95.0,0.045,0.009,0.005,0.282,0.3,0.148,0.491,0.038,1.272,0.075,0.073,0.001,164.614,0.006,0.048,10.661,0.002,129.858,357.376,0.008,0.319,461.484
5982,5982,5982,velveeta processed regular,149.2,2.876,1.659,1.058,0.227,10.821,8.733,20.0,0.0,13.207,0.091,86.891,0.036,0.055,0.001,0.457,0.121,0.109,0.326,0.052,0.855,0.392,0.055,0.001,51.815,0.006,0.035,16.021,0.003,65.017,88.318,0.007,0.306,1748.56
5983,5983,5983,sour cream light standard,82.5,4.133,2.286,1.273,0.302,2.769,1.938,8.569,0.0,10.324,0.059,90.093,0.021,0.009,0.002,0.877,0.171,0.106,0.376,0.011,1.612,0.185,0.009,0.002,163.966,0.001,0.05,24.457,0.004,120.882,218.481,0.001,0.833,1509.446
5984,5984,5984,milk powder whole steamed,106.2,6.824,3.562,1.965,0.471,8.28,6.309,2.927,0.0,5.617,0.066,89.848,0.034,0.028,0.002,0.407,0.169,0.115,0.561,0.034,1.024,0.062,0.111,0.001,130.565,0.008,0.0,21.223,0.004,79.005,133.984,0.01,0.518,0.0
5985,5985,5985,yogurt plain whole milk whole,88.5,6.519,3.488,2.08,0.359,3.854,2.987,3.603,0.0,11.629,0.076,87.414,0.041,0.077,0.001,0.242,0.18,0.05,0.328,0.102,1.666,0.325,0.099,0.002,262.767,0.006,0.016,7.606,0.003,85.643,237.231,0.005,0.383,412.377
5986,5986,5986,creme fraiche boiled,35.9,2.288,1.366,0.604,0.117,2.237,1.642,1.593,0.0,45.881,0.029,87.07,0.017,0.049,0.007,0.587,0.239,0.106,0.376,0.05,0.881,0.08,0.009,0.002,369.283,0.007,0.044,5.534,0.007,142.833,130.976,0.001,0.493,1027.65
5987,5987,5987,hemp milk unsweetened smoked,256.1,23.262,15.423,8.747,1.0,9.416,8.38,2.271,0.0,9.412,0.068,81.485,0.185,0.011,0.003,0.153,0.24,0.025,0.332,0.055,0.298,0.068,0.081,0.001,101.157,0.003,0.0,6.365,0.005,82.324,278.676,0.001,0.274,0.0
5988,5988,5988,cream cheese spread herb artisan,50.7,1.541,0.94,0.334,0.079,6.115,5.259,3.094,0.0,9.082,0.041,75.81,0.062,0.063,0.005,2.639,0.675,0.068,0.061,0.051,0.434,0.04,0.028,0.0,98.456,0.026,0.0,4.901,0.002,65.381,95.805,0.001,0.739,378.195
5989,5989,5989,milk powder whole standard,93.9,4.585,3.43,1.518,0.358,5.753,4.671,7.399,0.0,26.845,0.065,95.0,0.088,0.017,0.01,0.496,0.155,0.063,0.205,0.044,1.06,0.022,0.005,0.001,208.986,0.016,0.0,14.857,0.004,52.735,200.154,0.004,0.562,870.68
5990,5990,5990,goat milk whole diced,67.2,2.101,1.063,0.576,0.132,3.496,2.577,8.567,0.0,14.114,0.082,69.733,0.009,0.058,0.001,1.536,0.067,0.033,0.344,0.052,1.179,0.151,0.051,0.001,137.258,0.005,0.101,15.648,0.004,97.128,290.387,0.001,0.429,1911.676
5991,5991,5991,oat milk low fat classic,85.2,3.546,2.0,0.915,0.213,7.765,5.746,5.546,0.0,14.595,0.084,95.0,0.032,0.022,0.002,0.475,0.229,0.122,0.346,0.053,0.707,0.143,0.063,0.0,61.809,0.01,0.053,7.086,0.004,109.819,81.006,0.003,0.089,536.135
5992,5992,5992,labneh strained steamed,74.4,6.343,3.717,2.74,0.089,2.719,2.499,1.61,0.0,9.99,0.085,79.805,0.006,0.057,0.0,0.428,0.169,0.108,0.359,0.038,1.305,0.074,0.07,0.0,56.857,0.003,0.034,9.517,0.003,168.934,230.503,0.005,0.25,0.0
5993,5993,5993,sour cream light extra,54.2,3.705,1.827,1.111,0.204,3.281,2.904,1.924,0.0,20.862,0.105,84.852,0.022,0.021,0.001,0.431,0.235,0.105,0.426,0.023,0.0,0.153,0.041,0.0,70.038,0.025,0.006,11.212,0.004,58.894,69.91,0.006,0.251,82.418
5994,5994,5994,dulce de leche frozen,80.5,2.672,1.638,0.994,0.208,5.882,4.5,8.242,0.0,9.407,0.053,76.921,0.145,0.035,0.006,0.581,0.094,0.093,0.573,0.013,0.0,0.11,0.08,0.001,110.739,0.019,0.099,30.625,0.002,118.823,94.449,0.003,1.111,1274.623
5995,5995,5995,yogurt fruit on bottom with salt,74.6,3.531,2.129,1.042,0.3,6.133,4.385,4.583,0.0,6.904,0.038,85.449,0.087,0.042,0.009,0.528,0.263,0.113,0.418,0.018,0.0,0.044,0.021,0.001,143.372,0.003,0.08,11.151,0.003,161.569,318.207,0.001,0.276,577.155
5996,5996,5996,chocolate milk 2 percent variety 4,68.1,2.249,1.275,0.49,0.162,6.404,3.97,5.567,0.0,9.155,0.384,95.0,0.007,0.055,0.001,0.353,0.179,0.082,0.208,0.041,0.457,0.335,0.067,0.0,184.858,0.011,0.055,12.094,0.0,102.351,216.694,0.003,0.408,1055.134
5997,5997,5997,fromage blanc herbed,70.1,5.101,2.505,1.02,0.291,4.057,2.39,1.986,0.0,6.723,0.051,80.126,0.144,0.033,0.005,0.327,0.084,0.093,0.165,0.0,0.063,0.062,0.061,0.0,69.88,0.007,0.071,28.45,0.003,58.635,217.135,0.004,0.13,64.656
5998,5998,5998,sour cream light variety 1,197.1,18.451,11.44,4.631,1.292,3.873,3.226,3.886,0.0,15.741,0.021,80.814,0.013,0.047,0.0,0.363,0.046,0.134,0.514,0.059,0.634,0.04,0.092,0.002,181.408,0.024,0.0,9.086,0.005,54.171,210.426,0.014,0.384,0.0
5999,5999,5999,chocolate milk whole spiced,44.4,1.469,0.887,0.37,0.05,3.45,3.026,4.351,0.0,12.931,0.108,79.951,0.07,0.022,0.004,2.374,0.171,0.092,0.147,0.036,1.888,0.075,0.04,0.0,118.732,0.031,0.025,11.496,0.0,88.159,155.792,0.002,0.333,1309.427
6000,6000,6000,lactose free whole milk with garlic,102.4,6.152,4.423,1.335,0.4,5.448,4.162,6.304,0.0,26.265,0.039,91.627,0.039,0.058,0.006,0.944,0.137,0.069,0.472,0.025,0.841,0.044,0.07,0.0,119.723,0.005,0.036,15.402,0.003,110.132,188.402,0.005,0.482,512.577
6001,6001,6001,frozen custard with spices,86.8,7.259,5.524,1.931,0.632,2.484,1.957,2.889,0.0,10.185,0.104,94.206,0.045,0.016,0.002,0.679,0.091,0.158,0.409,0.003,0.157,0.335,0.06,0.0,215.315,0.031,0.05,11.971,0.006,88.96,177.586,0.001,0.306,101.719
